0
af5d1a0d35010334a31a2f52b7c539b0,2022-03-07 00:05:17,4341935119980461,Cash Withdrawal,68.09,39.332193,-76.470538,Middle River,US,0
8f3ac647a1cdc9dab2c672ae08107dbe,2022-03-11 13:05:17,4341935119980461,Cash Withdrawal,974.38,39.322745,-76.479711,Middle River,US,0
80e442b1a08400b28735a866a213f3b8,2022-02-28 06:19:37,4470749715142910,Cash Withdrawal,980.68,25.674326,-80.309431,Kendall,US,0
33d01f695c8610501fe102d9573161b6,2022-03-04 10:19:37,4470749715142910,Cash Withdrawal,45.25,25.678813,-80.305311,Kendall,US,0
84392eb5e4a387c16c63b1110894d75a,2022-03-08 14:19:37,4470749715142910,Cash Withdrawal,588.84,25.674293,-80.298087,Kendall,US,0
6fc6c28b9e8af66ebd2f54f6294446c3,2022-02-01 20:50:06,4470749715142910,Cash Withdrawal,0.32,38.055816,-97.920543,Hutchinson,US,0
365779bbafd7a452477dc5882632cf2f,2022-02-08 14:50:06,4470749715142910,Cash Withdrawal,88.93,38.048330,-97.918455,Hutchinson,US,0
519e0eb2149f34601250df525ab6d600,2022-02-15 08:50:06,4470749715142910,Cash Withdrawal,31.46,38.047659,-97.911597,Hutchinson,US,0
375987e56496924ace9549053c9dbd27,2022-02-22 02:50:06,4470749715142910,Cash Withdrawal,7354.86,38.040237,-97.907714,Hutchinson,US,0
18e35380f894ed0e64df1ae4c9d20d3d,2022-03-01 13:04:41,4470749715142910,Cash Withdrawal,234.85,39.328755,-76.446879,Middle River,US,0
75dee2c0e7efc80e5efd99ff9447a632,2022-03-06 07:04:41,4470749715142910,Cash Withdrawal,3825.18,39.335207,-76.438813,Middle River,US,0
91b7a040b3562dfa0574db417b07621d,2022-03-11 01:04:41,4470749715142910,Cash Withdrawal,11.33,39.329551,-76.428835,Middle River,US,0
74c9dc3ac07be5975971ff9ddb4a5b2a,2022-03-15 19:04:41,4470749715142910,Cash Withdrawal,2555.13,39.328782,-76.431573,Middle River,US,0
f6c75f7eedfaee7efd88cc7cbd6bfc24,2022-03-20 13:04:41,4470749715142910,Cash Withdrawal,53.69,39.322547,-76.436397,Middle River,US,0
039d519983aa0b562367d3886ee1aa4b,2022-01-25 18:18:20,4470749715142910,Cash Withdrawal,5234.99,30.171532,-96.393898,Brenham,US,0
b51d4c684dd102609f578cced849b9ee,2022-01-28 05:18:20,4470749715142910,Cash Withdrawal,7.68,30.165411,-96.385614,Brenham,US,0
558cc8777dd4232d93d5012bcf6868bd,2022-01-30 16:18:20,4470749715142910,Cash Withdrawal,84.91,30.160821,-96.390701,Brenham,US,0
85bd0b4b69e1c5cd4fc5902a39bb582b,2022-02-02 03:18:20,4470749715142910,Cash Withdrawal,73.08,30.162067,-96.381395,Brenham,US,0
cea5cfbf26eee03136a503f129031d18,2022-02-04 14:18:20,4470749715142910,Cash Withdrawal,10.13,30.160938,-96.379873,Brenham,US,0
0eac6faab2a2b632a46f6472cb5729e2,2022-02-07 01:18:20,4470749715142910,Cash Withdrawal,68.76,30.170655,-96.375214,Brenham,US,0
967c03f191c9eb9c036ec9b39d69233f,2022-01-21 17:00:58,4470749715142910,Cash Withdrawal,47.45,31.772031,-95.629433,Palestine,US,0
59b5cc7f14f4edda560036bc8b50008a,2022-01-27 16:00:58,4470749715142910,Cash Withdrawal,9577.87,31.763006,-95.625305,Palestine,US,0
aefe403e2a9a709e759e348999730030,2022-02-02 15:00:58,4470749715142910,Cash Withdrawal,951.0,31.761562,-95.620979,Palestine,US,0
aa0d091b257586d359c11f0401d0081c,2022-02-08 14:00:58,4470749715142910,Cash Withdrawal,93.19,31.769466,-95.613938,Palestine,US,0
0a4472ead7ae15fbbae4114845e81190,2022-02-14 13:00:58,4470749715142910,Cash Withdrawal,25.4,31.773158,-95.617994,Palestine,US,0
0a0db0d537e30626db3ddf12836d987b,2022-02-20 12:00:58,4470749715142910,Cash Withdrawal,29.05,31.780541,-95.624029,Palestine,US,0
b75660cae1e7b6e60e2e878c081412c8,2022-02-26 11:00:58,4470749715142910,Cash Withdrawal,54.64,31.776165,-95.630634,Palestine,US,0
ce593245487123be2ee4f5d92b7fec82,2022-02-01 02:41:56,4470749715142910,Cash Withdrawal,97.44,40.238878,-75.659525,Pottstown,US,0
9031347660ca97990fc8016a18eb07c9,2022-02-06 13:41:56,4470749715142910,Cash Withdrawal,68.5,40.241097,-75.663973,Pottstown,US,0
a61c0d6408f2e12b421d037d7bd539d2,2022-02-12 00:41:56,4470749715142910,Cash Withdrawal,62.59,40.235389,-75.667971,Pottstown,US,0
7a651cf1a9010d5ecd0aee1aa1fdfca0,2022-02-17 11:41:56,4470749715142910,Cash Withdrawal,43.02,40.226541,-75.676705,Pottstown,US,0
d510f66bcdacab0a3a84d5bb02a074a1,2022-02-22 22:41:56,4470749715142910,Cash Withdrawal,279.73,40.236182,-75.669627,Pottstown,US,0
b4647ce7ffa27313640e2d13a723d083,2022-02-28 09:41:56,4470749715142910,Cash Withdrawal,409.23,40.238617,-75.675288,Pottstown,US,0
89aff3d408191ac353f45a81fc247016,2022-03-05 20:41:56,4470749715142910,Cash Withdrawal,435.05,40.232498,-75.673308,Pottstown,US,0
c3e3997baf1a9103feaace69c674d890,2022-03-11 07:41:56,4470749715142910,Cash Withdrawal,240.84,40.241698,-75.673130,Pottstown,US,0
c34971763828000de5a6fc91143ad497,2022-02-07 03:20:18,4470749715142910,Cash Withdrawal,59.65,41.482179,-81.792425,Lakewood,US,0
f136f32ae21cab6603ea68b90f2f1c90,2022-02-09 13:20:18,4470749715142910,Cash Withdrawal,302.13,41.482367,-81.791039,Lakewood,US,0
e7cd6a8a4d239c22b4649e1bc0043145,2022-02-11 23:20:18,4470749715142910,Cash Withdrawal,41.81,41.477769,-81.796163,Lakewood,US,0
2f4917bcb59e6a249d7abd72578f024a,2022-02-14 09:20:18,4470749715142910,Cash Withdrawal,942.98,41.478322,-81.802282,Lakewood,US,0
6c681182bc0ce80e7a534c12772b1f67,2022-02-16 19:20:18,4470749715142910,Cash Withdrawal,836.38,41.476708,-81.799815,Lakewood,US,0
5fd2b727b1111d7e510d70f734a2d11b,2022-02-19 05:20:18,4470749715142910,Cash Withdrawal,1077.03,41.483318,-81.793621,Lakewood,US,0
3675962af9fabdbd6857b371f951be65,2022-02-21 15:20:18,4470749715142910,Cash Withdrawal,3.18,41.475924,-81.790217,Lakewood,US,0
99c6400325334f7c1ab0936147054e3c,2022-02-24 01:20:18,4470749715142910,Cash Withdrawal,31.17,41.476521,-81.797811,Lakewood,US,0
e51c127d283f73b7d971b559d31c3f1d,2022-02-26 11:20:18,4470749715142910,Cash Withdrawal,23.54,41.479085,-81.798723,Lakewood,US,0
94875df43c72cc6d13d0e87468a7839e,2022-01-23 16:49:15,4470749715142910,Cash Withdrawal,6396.14,39.439414,-84.198006,Lebanon,US,0
78f6e4fad27386379e95774814273566,2022-01-25 01:49:15,4470749715142910,Cash Withdrawal,576.08,39.442731,-84.194005,Lebanon,US,0
3036d4514754ba648923f2120bc0341f,2022-01-26 10:49:15,4470749715142910,Cash Withdrawal,28.82,39.450103,-84.195594,Lebanon,US,0
0feb06999e529b4e2f0d3abdb2fd4952,2022-01-27 19:49:15,4470749715142910,Cash Withdrawal,44.62,39.447281,-84.195818,Lebanon,US,0
2f71fe8da4506bca9b2178c707a2ee7d,2022-01-29 04:49:15,4470749715142910,Cash Withdrawal,31.46,39.449116,-84.202587,Lebanon,US,0
aa1a3ace890bd90c6bde2dbffff79356,2022-01-30 13:49:15,4470749715142910,Cash Withdrawal,53.21,39.451065,-84.203993,Lebanon,US,0
2a53668f46f5b4971f8f8e1f64b1c7c2,2022-01-31 22:49:15,4470749715142910,Cash Withdrawal,174.2,39.444327,-84.204308,Lebanon,US,0
965ff7c028b6e5d25d32920774e5c043,2022-02-02 07:49:15,4470749715142910,Cash Withdrawal,22.71,39.444435,-84.206873,Lebanon,US,0
8d0f73118a28b2fa1b86107e551f6e66,2022-02-03 16:49:15,4470749715142910,Cash Withdrawal,9.69,39.454431,-84.199755,Lebanon,US,0
fcfd13516732b4856b4da9bcf57f93a2,2022-02-05 01:49:15,4470749715142910,Cash Withdrawal,199.87,39.450286,-84.208652,Lebanon,US,0
5fff50d075a779a8cd1ae0f0ed7eac5b,2022-02-04 14:44:48,4678432528486929,Cash Withdrawal,5.2,33.409993,-91.063224,Greenville,US,0
b10ccfe0a6dbb209440434668f19fc59,2022-02-11 08:44:48,4678432528486929,Cash Withdrawal,0.64,33.418642,-91.055528,Greenville,US,0
dd7a94f7d5203fb4019162f428e7644c,2022-02-18 02:44:48,4678432528486929,Cash Withdrawal,515.6,33.424205,-91.056179,Greenville,US,0
23dd96be2fa3c96bce27f79b763b4e1d,2022-02-26 16:37:00,4678432528486929,Cash Withdrawal,485.41,36.026433,-86.784522,Brentwood Estates,US,0
5c9c59d9fd7be21758438b14146c458f,2022-03-02 10:37:00,4678432528486929,Cash Withdrawal,65.46,36.025825,-86.790657,Brentwood Estates,US,0
1488b87dafba25a3d0c9c836f40fda2e,2022-03-06 04:37:00,4678432528486929,Cash Withdrawal,52.67,36.027083,-86.796676,Brentwood Estates,US,0
90b2eb2e01346ffe4efa651f6e83af36,2022-03-09 22:37:00,4678432528486929,Cash Withdrawal,4.7,36.018780,-86.800564,Brentwood Estates,US,0
5c2d2e3b5e8e2296470c79f7e6175446,2022-02-03 17:31:48,4678432528486929,Cash Withdrawal,40.81,38.543042,-121.731051,Davis,US,0
262d4d44760cd58851be31e5c90329db,2022-02-10 15:31:48,4678432528486929,Cash Withdrawal,76.35,38.538712,-121.724643,Davis,US,0
cef79e9c1dc104b81b511bbea9ff604c,2022-02-17 13:31:48,4678432528486929,Cash Withdrawal,35.66,38.528761,-121.734200,Davis,US,0
214dbce90baede0c14559f65bc3b094d,2022-02-24 11:31:48,4678432528486929,Cash Withdrawal,62.86,38.530952,-121.737807,Davis,US,0
1c0a2c8c125b6741ee742994f2254ceb,2022-03-03 09:31:48,4678432528486929,Cash Withdrawal,61.25,38.524264,-121.745907,Davis,US,0
cc30a0e6bd6d313ab2d49e85ed823630,2022-02-10 04:17:04,4678432528486929,Cash Withdrawal,319.68,36.216813,-115.980160,Pahrump,US,0
9effa29a7b87f99cce06cce5cf371682,2022-02-12 02:17:04,4678432528486929,Cash Withdrawal,37.4,36.211966,-115.981762,Pahrump,US,0
f57ce9f48ed2f9c14840d582199ca929,2022-02-14 00:17:04,4678432528486929,Cash Withdrawal,18.76,36.202951,-115.984783,Pahrump,US,0
30bc5a6f473a7e4bc6fc9c0e5a7aa639,2022-02-15 22:17:04,4678432528486929,Cash Withdrawal,23.1,36.198689,-115.980489,Pahrump,US,0
f206074b21a955d3e60ef4dcc0e05238,2022-02-17 20:17:04,4678432528486929,Cash Withdrawal,2.12,36.197435,-115.990454,Pahrump,US,0
d55703edbdf461e85f2621acddf949ad,2022-02-19 18:17:04,4678432528486929,Cash Withdrawal,38.7,36.189629,-115.996919,Pahrump,US,0
1017b39debea79a285bde2799c5bb624,2022-02-20 18:09:13,4678432528486929,Cash Withdrawal,54.86,30.172656,-81.396783,Palm Valley,US,0
be439e86948e06fc2b477d81e1bf17b6,2022-02-26 21:09:13,4678432528486929,Cash Withdrawal,7.0,30.172125,-81.392488,Palm Valley,US,0
9e096ebe10ba3d2e469a80b96f725e03,2022-03-05 00:09:13,4678432528486929,Cash Withdrawal,38.93,30.179068,-81.395393,Palm Valley,US,0
cf05bf397228674996a97e5aeaabad13,2022-03-11 03:09:13,4678432528486929,Cash Withdrawal,412.99,30.181401,-81.401587,Palm Valley,US,0
240274829a174b4a9d5fefb04b2fd436,2022-03-17 06:09:13,4678432528486929,Cash Withdrawal,9.23,30.182136,-81.409816,Palm Valley,US,0
f9a0f83b5866dac649ea675148f545c8,2022-03-23 09:09:13,4678432528486929,Cash Withdrawal,63.9,30.175967,-81.404356,Palm Valley,US,0
844f25d930a750cdd18c041fa40f7d11,2022-03-29 12:09:13,4678432528486929,Cash Withdrawal,27.5,30.176513,-81.395691,Palm Valley,US,0
752dc33f6c837d052f8720b72bfb760a,2022-02-22 01:10:07,4678432528486929,Cash Withdrawal,5.79,33.528224,-117.707908,Laguna Niguel,US,0
e50e8c46cd19f1f4783f545dff3c96e6,2022-02-28 08:10:07,4678432528486929,Cash Withdrawal,36.73,33.535673,-117.707734,Laguna Niguel,US,0
ab0d9f1d68de6c4d75ced1b5aebabed2,2022-03-06 15:10:07,4678432528486929,Cash Withdrawal,76.77,33.530647,-117.701187,Laguna Niguel,US,0
d9aef5b805e3f2496163a880844f0c06,2022-03-12 22:10:07,4678432528486929,Cash Withdrawal,11.07,33.526364,-117.710607,Laguna Niguel,US,0
f2fda048e9bce7a427457653130f8761,2022-03-19 05:10:07,4678432528486929,Cash Withdrawal,21.87,33.521859,-117.720543,Laguna Niguel,US,0
995e4afd3daa99ef95f85468d2acda4d,2022-03-25 12:10:07,4678432528486929,Cash Withdrawal,0.78,33.518855,-117.711246,Laguna Niguel,US,0
0c1f16b26a11d69e0de35bbd66e6cb36,2022-03-31 19:10:07,4678432528486929,Cash Withdrawal,45.16,33.513316,-117.713977,Laguna Niguel,US,0
97c8ca19898072f4a2813f43e980ef22,2022-04-07 02:10:07,4678432528486929,Cash Withdrawal,58.08,33.509631,-117.718073,Laguna Niguel,US,0
ee663d3d0b44ace4a316e4e9e240d1b2,2022-02-26 13:17:50,4678432528486929,Cash Withdrawal,536.09,40.576561,-89.638176,Pekin,US,0
76700679aa034e8d38b24aa60b0863c4,2022-03-03 10:17:50,4678432528486929,Cash Withdrawal,52.94,40.585611,-89.637064,Pekin,US,0
d3d29ecea9ab1451453aad2fc9cc21fb,2022-03-08 07:17:50,4678432528486929,Cash Withdrawal,34.87,40.591189,-89.641506,Pekin,US,0
33ac1634c81157dbda4653a11557eff2,2022-03-13 04:17:50,4678432528486929,Cash Withdrawal,4.82,40.594234,-89.648544,Pekin,US,0
24d5ef99f891d45628671d6cf0705753,2022-03-18 01:17:50,4678432528486929,Cash Withdrawal,69.08,40.586608,-89.639571,Pekin,US,0
00d3cea99047b08d8741d685ddfc8e12,2022-03-22 22:17:50,4678432528486929,Cash Withdrawal,583.22,40.578021,-89.638295,Pekin,US,0
398ae6113fb2d46e64cf5fee1637618e,2022-03-27 19:17:50,4678432528486929,Cash Withdrawal,6.63,40.583788,-89.635017,Pekin,US,0
a11e492ec33f43b6c302608c0c384aac,2022-04-01 16:17:50,4678432528486929,Cash Withdrawal,467.09,40.578857,-89.625751,Pekin,US,0
f9d97ffa83746e3e18aa2508b2869365,2022-04-06 13:17:50,4678432528486929,Cash Withdrawal,36.75,40.579574,-89.618269,Pekin,US,0
734a8281bc48e07edf19c98e3a1239f6,2022-02-23 16:36:02,4678432528486929,Cash Withdrawal,55.07,35.874633,-80.077158,Thomasville,US,0
ac259c1d4dc45d8e0a05eab406a96469,2022-02-25 03:36:02,4678432528486929,Cash Withdrawal,663.44,35.872049,-80.084056,Thomasville,US,0
54b5843270aa958b668178dc7f6bd4bd,2022-02-26 14:36:02,4678432528486929,Cash Withdrawal,15.04,35.866882,-80.078223,Thomasville,US,0
88682732e531c50b5dfa629cef7778a1,2022-02-28 01:36:02,4678432528486929,Cash Withdrawal,78.01,35.860082,-80.069719,Thomasville,US,0
3d3e415004a9409346d2f24aaaf3f36e,2022-03-01 12:36:02,4678432528486929,Cash Withdrawal,0.54,35.853386,-80.072649,Thomasville,US,0
e10a8e6ccad5514775b2d7dfcdac3a85,2022-03-02 23:36:02,4678432528486929,Cash Withdrawal,108.8,35.861236,-80.065075,Thomasville,US,0
3a3b6fe5d2639b5dde1de7ac033890d9,2022-03-04 10:36:02,4678432528486929,Cash Withdrawal,57.26,35.852579,-80.060123,Thomasville,US,0
f502ec916e75f08a6f11f280c19d9ba3,2022-03-05 21:36:02,4678432528486929,Cash Withdrawal,27.37,35.845993,-80.066029,Thomasville,US,0
b717746f9abf4b6ab19e1dc38cafb48e,2022-03-07 08:36:02,4678432528486929,Cash Withdrawal,306.54,35.844586,-80.066891,Thomasville,US,0
f9a07881b78b8d85f52a4dab5c76d29a,2022-03-08 19:36:02,4678432528486929,Cash Withdrawal,89.15,35.845716,-80.064794,Thomasville,US,0
4d84b9685aab7441ec0bc55ec8ef0591,2022-02-07 23:08:25,4337487964411206,Cash Withdrawal,4555.07,42.739317,-84.623155,Waverly,US,0
5ab657d261e563147e87291974a28225,2022-02-10 23:08:25,4337487964411206,Cash Withdrawal,34.07,42.739684,-84.615237,Waverly,US,0
c9efc03116fd2b6c4d2fe5d2be2b4c52,2022-02-13 23:08:25,4337487964411206,Cash Withdrawal,947.69,42.743191,-84.613951,Waverly,US,0
0af94a3dda12d17b0e07c9f2507e801b,2022-02-04 17:17:25,4337487964411206,Cash Withdrawal,351.73,33.353541,-111.779570,Gilbert,US,0
7bd07cbc59144fb9fd438fd0945e8876,2022-02-10 09:17:25,4337487964411206,Cash Withdrawal,476.98,33.346962,-111.787287,Gilbert,US,0
902aeb3d34121167e924e26efe497cf6,2022-02-16 01:17:25,4337487964411206,Cash Withdrawal,0.13,33.348969,-111.792537,Gilbert,US,0
93379707f1d895a548bd4e192d64f1ff,2022-02-21 17:17:25,4337487964411206,Cash Withdrawal,11.57,33.348187,-111.784127,Gilbert,US,0
97bc1be2669f8680c4d1c29dd3c5b5b0,2022-01-19 07:02:56,4337487964411206,Cash Withdrawal,2.64,43.163459,-77.702044,Gates-North Gates,US,0
66eee4fe6f04d7a62444fe31e819e784,2022-01-20 14:02:56,4337487964411206,Cash Withdrawal,17.42,43.157714,-77.704753,Gates-North Gates,US,0
c8366af93319ff4eda16569404b62042,2022-01-21 21:02:56,4337487964411206,Cash Withdrawal,68.86,43.163623,-77.714400,Gates-North Gates,US,0
8a189d304699cd76fcd49c9641de7901,2022-01-23 04:02:56,4337487964411206,Cash Withdrawal,78.78,43.156609,-77.709273,Gates-North Gates,US,0
a473bafc800cb011837c5b271217228c,2022-01-24 11:02:56,4337487964411206,Cash Withdrawal,5.71,43.149202,-77.703052,Gates-North Gates,US,0
e32bea35cd952d04d77bbf75403d1d55,2022-02-16 12:28:08,4337487964411206,Cash Withdrawal,1077.03,35.609219,-88.815791,Jackson,US,0
c5e7cedcd6663066f5e8e8959f3805b5,2022-02-23 10:28:08,4337487964411206,Cash Withdrawal,8257.46,35.612702,-88.824334,Jackson,US,0
f3e8a7ada0bc2dedebb7fcdb6b5ca748,2022-03-02 08:28:08,4337487964411206,Cash Withdrawal,3517.87,35.608749,-88.829172,Jackson,US,0
fb6ffdfec73728c1684e0aaf1c3dfdac,2022-03-09 06:28:08,4337487964411206,Cash Withdrawal,2890.23,35.602202,-88.824407,Jackson,US,0
e4316de9028a1e678990b13672fd855b,2022-03-16 04:28:08,4337487964411206,Cash Withdrawal,1.39,35.605792,-88.830019,Jackson,US,0
1f58377b7b0181ed3f5d66cf981fbc68,2022-03-23 02:28:08,4337487964411206,Cash Withdrawal,807.04,35.613365,-88.831642,Jackson,US,0
b21fd109822d9ffedcbc6889a0ff2d27,2022-02-22 05:55:35,4337487964411206,Cash Withdrawal,3.68,41.728455,-87.697871,Evergreen Park,US,0
56ce9ee577f395cecc8173df22a8afaa,2022-02-25 14:55:35,4337487964411206,Cash Withdrawal,766.2,41.732267,-87.706067,Evergreen Park,US,0
a05e61f142e153adae5ea52cb414af53,2022-02-28 23:55:35,4337487964411206,Cash Withdrawal,814.84,41.738891,-87.715139,Evergreen Park,US,0
7ad375e7a829c8ddc00867f77a0a63a3,2022-03-04 08:55:35,4337487964411206,Cash Withdrawal,41.67,41.747221,-87.715555,Evergreen Park,US,0
04be47119c72ad0c0a51e4b9dab9515c,2022-03-07 17:55:35,4337487964411206,Cash Withdrawal,81.06,41.749540,-87.724413,Evergreen Park,US,0
22b46dab7836a61e6b20c1d54674aa4d,2022-03-11 02:55:35,4337487964411206,Cash Withdrawal,8.4,41.751972,-87.731163,Evergreen Park,US,0
0809c98caac6c948c21296c95c5d3fef,2022-03-14 11:55:35,4337487964411206,Cash Withdrawal,90.3,41.754627,-87.735613,Evergreen Park,US,0
901d8679723ea52dc0b5100b066ffa82,2022-02-08 01:39:19,4337487964411206,Cash Withdrawal,42.57,41.846839,-87.657742,Lower West Side,US,0
1b1142a695e1bb121f1b1d0269797377,2022-02-11 01:39:19,4337487964411206,Cash Withdrawal,38.98,41.840288,-87.660672,Lower West Side,US,0
2194316a05cd5fd3b9c039279c925e76,2022-02-14 01:39:19,4337487964411206,Cash Withdrawal,4406.47,41.839634,-87.654133,Lower West Side,US,0
fca7e3b65ec131b61b74008bddbf3002,2022-02-17 01:39:19,4337487964411206,Cash Withdrawal,674.65,41.848142,-87.659384,Lower West Side,US,0
a78c26cb635e02d545b9039a3b5968b1,2022-02-20 01:39:19,4337487964411206,Cash Withdrawal,576.61,41.846485,-87.650437,Lower West Side,US,0
f25ceaccbea83a237baf4421bd6650a3,2022-02-23 01:39:19,4337487964411206,Cash Withdrawal,66.14,41.837316,-87.654209,Lower West Side,US,0
51115a8bc24ab1dc88e30224df484d1a,2022-02-26 01:39:19,4337487964411206,Cash Withdrawal,183.16,41.831340,-87.645979,Lower West Side,US,0
fd872741316170f9bfeacf4fef8eda0a,2022-03-01 01:39:19,4337487964411206,Cash Withdrawal,7343.95,41.827061,-87.644081,Lower West Side,US,0
6fbe20c9469516f26ce8d144c527e71d,2022-03-03 12:09:58,4337487964411206,Cash Withdrawal,46.04,47.659112,-117.244365,Opportunity,US,0
5e2ba736fe2c27120287e2aab7b6c6a6,2022-03-08 13:09:58,4337487964411206,Cash Withdrawal,19.12,47.657908,-117.248555,Opportunity,US,0
46cc7d460a98730e8c6d28033854978e,2022-03-13 14:09:58,4337487964411206,Cash Withdrawal,997.76,47.662293,-117.254122,Opportunity,US,0
3b160c43963bd76a44af51bf6d060850,2022-03-18 15:09:58,4337487964411206,Cash Withdrawal,66.54,47.662121,-117.252514,Opportunity,US,0
954dd4e218c6f51de4862a7b7271cedd,2022-03-23 16:09:58,4337487964411206,Cash Withdrawal,9045.29,47.654523,-117.259471,Opportunity,US,0
b61da85a70ddb658c4782a304afba39e,2022-03-28 17:09:58,4337487964411206,Cash Withdrawal,8146.49,47.658053,-117.251491,Opportunity,US,0
cc1c13fc3912f50d1e26821e6006cf42,2022-04-02 18:09:58,4337487964411206,Cash Withdrawal,463.33,47.664436,-117.246542,Opportunity,US,0
d840c1b95578366260df048964b06f8c,2022-04-07 19:09:58,4337487964411206,Cash Withdrawal,51.04,47.655716,-117.245214,Opportunity,US,0
92198d50ecb29529ed881420769e2ead,2022-04-12 20:09:58,4337487964411206,Cash Withdrawal,3193.79,47.656103,-117.243723,Opportunity,US,0
086a0d1a98c006555c32a5c4606ee43f,2022-02-25 13:18:47,4337487964411206,Cash Withdrawal,61.21,36.613119,-88.316267,Murray,US,0
231eefe311851bed5b4e6a9c340a80cc,2022-03-02 22:18:47,4337487964411206,Cash Withdrawal,61.51,36.608788,-88.316472,Murray,US,0
c257a6fcbdbadffa3d8070f1eb9c162d,2022-03-08 07:18:47,4337487964411206,Cash Withdrawal,5502.76,36.607661,-88.310555,Murray,US,0
